transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status,net_sales,month
7487,1460,Kenneth Dixon,103,,Shirt,Clothing,offline,Chennai,2025-07-27,3,UPI,0.1,Ken*****@gmail.com,78******43,successful,,2025-07
7488,1081,Robert Lucas,104,8000.0,Shoes,Cloth,online,Hyderabad,2026-03-01,1,Cash,0.05,Rob*****@outlook.com,67******15,successful,7999.95,2026-03
7489,1662,Matthew Brown,102,70000.0,Phone,Electronics,offline,Mumbai,2025-12-02,1,UPI,0.3,Mat*****@gmail.com,76******09,successful,69999.7,2025-12
7490,1099,Mike Sanders,109,65000.0,Refrigerator,Home,online,Mumbai,2025-07-08,4,NetBanking,0.3,Mik*****@gmail.com,86******33,successful,259999.7,2025-07
7491,1417,Michael Wade,101,250000.0,Laptop,Electronics,offline,Chennai,2025-04-07,4,UPI,0.35,Mic*****@outlook.com,97******22,successful,999999.65,2025-04
7492,1388,Justin Reyes,101,250000.0,Laptop,Electronics,online,Hyderabad,2025-07-11,3,NetBanking,0.05,Jus*****@gmail.com,71******03,successful,749999.95,2025-07
7493,1303,Dustin Carter,103,1300.0,Shirt,Cloth,offline,Delhi,2026-01-04,4,NetBanking,0.15,Dus*****@gmail.com,77******62,successful,5199.85,2026-01
7494,1804,Beth Berry,104,8000.0,Shoes,Clothing,offline,Bangalore,2025-05-18,1,UPI,0.35,Bet*****@gmail.com,69******21,successful,7999.65,2025-05
7495,1256,Brooke Miller,105,45000.0,Tv,Elec,online,Bangalore,2026-03-08,1,Card,0.2,Bro*****@yahoo.com,73******47,successful,44999.8,2026-03
7498,1617,Ronald Todd,101,250000.0,Laptop,Elec,online,Delhi,2025-09-07,2,Card,0.15,Ron*****@yahoo.com,77******82,successful,499999.85,2025-09
7499,1460,Kenneth Dixon,106,80000.0,Sofa,Furniture,offline,Chennai,2026-02-02,5,Card,0.4,Ken*****@gmail.com,78******43,successful,399999.6,2026-02
7500,1016,Patricia Noble,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2026-02-19,1,Card,0.35,Pat*****@yahoo.com,81******26,successful,14999.65,2026-02
7501,1283,Dwayne Newman,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2025-06-04,1,NetBanking,0.05,Dwa*****@outlook.com,83******73,successful,14999.95,2025-06
7503,1397,Joshua Zavala,101,250000.0,Laptop,Electronics,online,Bangalore,2025-05-02,5,UPI,0.25,Jos*****@gmail.com,65******32,successful,1249999.75,2025-05
7504,1505,Edgar Jones,110,45000.0,Microwave,Home,offline,Mumbai,2025-09-20,5,Cash,0.2,Edg*****@outlook.com,70******23,successful,224999.8,2025-09
7505,1470,Suzanne Miranda,105,45000.0,Tv,Electronics,online,Chennai,2025-08-10,1,Card,0.2,Suz*****@outlook.com,68******57,successful,44999.8,2025-08
7507,1879,Carol Lane,110,,Microwave,Home,offline,Hyderabad,2025-11-04,2,UPI,0.05,Car*****@outlook.com,83******02,successful,,2025-11
7508,1577,Diana Brewer,101,250000.0,Laptop,Electronics,offline,Bangalore,2025-10-06,1,Cash,0.05,Dia*****@gmail.com,68******19,successful,249999.95,2025-10
7510,1826,Benjamin Chan,107,50000.0,Dining Table,Furn,offline,Chennai,2026-01-23,3,Card,0.1,Ben*****@yahoo.com,68******64,successful,149999.9,2026-01
7511,1823,Karen Kelley,106,80000.0,Sofa,Furniture,online,Bangalore,2026-03-20,4,Card,0.3,Kar*****@gmail.com,76******64,successful,319999.7,2026-03
7512,1275,Mary Lawrence,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2025-10-26,5,Cash,0.05,Mar*****@yahoo.com,85******23,successful,74999.95,2025-10
7513,1277,Keith Rodriguez,102,70000.0,Phone,Electronics,online,Mumbai,2025-11-12,3,NetBanking,0.35,Kei*****@yahoo.com,86******72,successful,209999.65,2025-11
7514,1008,James Barnes,107,50000.0,Dining Table,Furniture,offline,Mumbai,2026-02-08,2,Cash,0.15,Jam*****@gmail.com,64******07,successful,99999.85,2026-02
7515,1615,Mark Charles,104,8000.0,Shoes,Clothing,offline,Bangalore,2025-11-30,4,Cash,0.2,Mar*****@outlook.com,94******75,successful,31999.8,2025-11
7518,1248,Emily Landry,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2026-03-15,3,Cash,0.25,Emi*****@gmail.com,79******88,successful,134999.75,2026-03
7519,1335,James Lewis,102,70000.0,Phone,Electronics,online,Delhi,2025-08-30,5,Cash,0.15,Jam*****@yahoo.com,70******40,successful,349999.85,2025-08
7520,1931,Amy Mccall,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,2025-06-15,1,UPI,0.3,Amy*****@gmail.com,75******53,successful,64999.7,2025-06
7524,1342,Hunter Adams,101,250000.0,Laptop,Elec,online,Hyderabad,2025-07-10,2,NetBanking,0.25,Hun*****@outlook.com,72******86,successful,499999.75,2025-07
7526,1848,Michelle Myers,105,45000.0,Tv,Electronics,offline,Hyderabad,2025-05-11,3,UPI,0.2,Mic*****@gmail.com,62******97,successful,134999.8,2025-05
7529,1856,Katelyn Wallace,107,50000.0,Dining Table,Furniture,online,Delhi,2025-08-07,5,UPI,0.35,Kat*****@yahoo.com,85******43,successful,249999.65,2025-08
7530,1781,Michael Knox,107,50000.0,Dining Table,Furniture,online,Bangalore,2025-10-20,1,Card,0.15,Mic*****@gmail.com,87******18,successful,49999.85,2025-10
7532,1548,Christina Porter,107,50000.0,Dining Table,Furniture,online,Hyderabad,2025-11-29,1,Cash,0.15,Chr*****@yahoo.com,77******59,successful,49999.85,2025-11
7533,1948,Jerry Campbell,104,8000.0,Shoes,Clothing,offline,Delhi,2026-02-15,2,Card,0.4,Jer*****@outlook.com,65******67,successful,15999.6,2026-02
7537,1042,Richard Nguyen,103,1300.0,Shirt,Clothing,online,Delhi,2026-02-12,2,Cash,0.4,Ric*****@gmail.com,94******91,successful,2599.6,2026-02
7538,1262,Jessica Hawkins,110,45000.0,Microwave,Home,offline,Delhi,2025-11-02,3,UPI,0.1,Jes*****@gmail.com,73******77,successful,134999.9,2025-11
7540,1657,Kenneth Swanson,107,50000.0,Dining Table,Furniture,online,Bangalore,2025-07-20,4,Cash,0.1,Ken*****@outlook.com,63******67,successful,199999.9,2025-07
7541,1135,Brian Foster,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2026-03-27,3,NetBanking,0.2,Bri*****@gmail.com,91******85,successful,149999.8,2026-03
7542,1219,Sarah Walsh,103,1300.0,Shirt,Clothing,offline,Delhi,2026-03-28,3,Cash,0.25,Sar*****@gmail.com,79******70,successful,3899.75,2026-03
7543,1623,William Edwards,110,45000.0,Microwave,Home,online,Mumbai,2026-11-03,5,Card,0.4,Wil*****@gmail.com,71******09,successful,224999.6,2026-11
7544,1174,Kathleen Anderson,106,80000.0,Sofa,Furniture,online,Hyderabad,2025-04-07,2,Card,0.1,Kat*****@gmail.com,81******21,successful,159999.9,2025-04
7546,1029,Kimberly Montes,110,45000.0,Microwave,Home,offline,Chennai,2025-07-11,1,Card,0.4,Kim*****@outlook.com,76******80,successful,44999.6,2025-07
7548,1442,Donna Jackson,106,80000.0,Sofa,Furniture,offline,Bangalore,2026-04-04,5,Card,0.2,Don*****@gmail.com,86******85,successful,399999.8,2026-04
7549,1578,Alexander Peterson,106,,Sofa,Furniture,offline,Chennai,2025-11-07,4,UPI,0.3,Ale*****@gmail.com,84******09,successful,,2025-11
7550,1758,Donald Mendez,106,80000.0,Sofa,Furn,online,Chennai,2026-01-31,1,Card,0.35,Don*****@gmail.com,66******01,successful,79999.65,2026-01
7551,1548,Christina Porter,105,45000.0,Tv,Elec,online,Hyderabad,2025-11-12,2,Cash,0.4,Chr*****@yahoo.com,77******59,successful,89999.6,2025-11
7552,1770,Daniel Lester,107,50000.0,Dining Table,Furn,online,Chennai,2025-12-30,3,UPI,0.35,Dan*****@gmail.com,72******11,successful,149999.65,2025-12
7553,1426,Donna Burns,109,65000.0,Refrigerator,Home,online,Bangalore,2025-02-12,2,NetBanking,0.15,Don*****@gmail.com,97******03,successful,129999.85,2025-02
7554,1113,Jason Russell,103,1300.0,Shirt,Clothing,online,Bangalore,2025-09-21,1,Cash,0.35,Jas*****@yahoo.com,97******00,successful,1299.65,2025-09
7555,1173,Wendy Keith,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2026-03-03,3,Card,0.2,Wen*****@outlook.com,98******06,successful,134999.8,2026-03
7556,1108,Margaret Green,106,80000.0,Sofa,Furniture,offline,Bangalore,2025-09-10,1,NetBanking,0.05,Mar*****@outlook.com,77******45,successful,79999.95,2025-09
7558,1191,Jeremy Werner,102,70000.0,Phone,Electronics,online,Bangalore,2026-01-03,5,UPI,0.1,Jer*****@outlook.com,70******55,successful,349999.9,2026-01
7559,1981,Jennifer Foster,110,45000.0,Microwave,Home Appliances,online,Chennai,2025-05-23,3,UPI,0.35,Jen*****@outlook.com,96******94,successful,134999.65,2025-05
7562,1044,Joseph Stephens,101,250000.0,Laptop,Elec,offline,Hyderabad,2026-01-25,5,NetBanking,0.4,Jos*****@yahoo.com,69******83,successful,1249999.6,2026-01
7563,1630,John Johnson,108,,Mixer Grinder,Home,offline,Hyderabad,2025-07-27,3,Card,0.4,Joh*****@outlook.com,86******01,successful,,2025-07
7564,1440,James Edwards,107,50000.0,Dining Table,Furniture,offline,Delhi,2026-02-17,1,Card,0.25,Jam*****@outlook.com,82******70,successful,49999.75,2026-02
7565,1914,Miranda Sanchez,108,15000.0,Mixer Grinder,Home Appliances,offline,Chennai,2025-08-23,5,UPI,0.35,Mir*****@gmail.com,78******77,successful,74999.65,2025-08
7566,1103,Steven Martinez,102,70000.0,Phone,Elec,offline,Mumbai,2025-08-20,2,UPI,0.3,Ste*****@gmail.com,63******77,successful,139999.7,2025-08
7567,1606,David Burgess,107,50000.0,Dining Table,Furniture,offline,Bangalore,2025-08-27,4,Card,0.05,Dav*****@yahoo.com,95******11,successful,199999.95,2025-08
7568,1931,Amy Mccall,105,45000.0,Tv,Electronics,offline,Bangalore,2025-11-26,2,UPI,0.35,Amy*****@gmail.com,75******53,successful,89999.65,2025-11
7569,1291,Kathryn Moore,106,80000.0,Sofa,Furniture,offline,Chennai,2025-02-06,1,Cash,0.35,Kat*****@gmail.com,97******31,successful,79999.65,2025-02
7570,1910,Shelby Barnett,101,250000.0,Laptop,Electronics,offline,Hyderabad,2025-04-22,2,Cash,0.4,She*****@yahoo.com,66******34,successful,499999.6,2025-04
7572,1224,Diana Patel,101,,Laptop,Electronics,offline,Chennai,2025-07-14,3,NetBanking,0.4,Dia*****@yahoo.com,61******98,successful,,2025-07
7574,1895,Teresa Anthony,109,65000.0,Refrigerator,Home,offline,Bangalore,2025-06-29,1,UPI,0.2,Ter*****@yahoo.com,83******25,successful,64999.8,2025-06
7575,1815,Victoria Ellis,109,,Refrigerator,Home,online,Mumbai,2025-05-19,4,Cash,0.15,Vic*****@yahoo.com,75******21,successful,,2025-05
7576,1310,Bryce Benton,106,80000.0,Sofa,Furn,online,Hyderabad,2025-06-22,1,NetBanking,0.3,Bry*****@gmail.com,82******17,successful,79999.7,2025-06
7577,1844,Jonathan Smith,109,,Refrigerator,Home Appliances,offline,Bangalore,2026-03-12,2,UPI,0.4,Jon*****@outlook.com,67******70,successful,,2026-03
7578,1535,Daniel Walker,102,70000.0,Phone,Elec,offline,Mumbai,2025-12-13,5,Cash,0.05,Dan*****@yahoo.com,81******40,successful,349999.95,2025-12
7579,1109,Michael Wilkins,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2026-07-03,4,UPI,0.1,Mic*****@yahoo.com,79******88,successful,259999.9,2026-07
7580,1221,Jennifer Hall,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2025-06-04,5,UPI,0.15,Jen*****@outlook.com,77******08,successful,324999.85,2025-06
7581,1324,Carol Cordova,106,80000.0,Sofa,Furniture,online,Mumbai,2025-11-26,5,UPI,0.15,Car*****@outlook.com,76******10,successful,399999.85,2025-11
7582,1515,Judy Bishop,108,15000.0,Mixer Grinder,Home,offline,Bangalore,2025-04-16,3,NetBanking,0.05,Jud*****@outlook.com,94******66,successful,44999.95,2025-04
7583,1419,Jessica Mays,101,250000.0,Laptop,Electronics,online,Bangalore,2025-10-31,4,Cash,0.2,Jes*****@gmail.com,67******45,successful,999999.8,2025-10
7584,1184,Oscar Tucker,110,45000.0,Microwave,Home,online,Delhi,2026-01-09,1,UPI,0.1,Osc*****@gmail.com,83******09,successful,44999.9,2026-01
7585,1341,Paul Hobbs,101,250000.0,Laptop,Electronics,online,Mumbai,2025-11-26,3,Card,0.15,Pau*****@outlook.com,92******49,successful,749999.85,2025-11
7586,1928,Bryan Gentry,107,50000.0,Dining Table,Furniture,online,Delhi,2025-10-26,2,NetBanking,0.1,Bry*****@outlook.com,63******33,successful,99999.9,2025-10
7587,1421,Terry Parker,110,45000.0,Microwave,Home Appliances,online,Chennai,2025-10-11,2,NetBanking,0.05,Ter*****@outlook.com,60******41,successful,89999.95,2025-10
7588,1812,Duane Lawrence,101,250000.0,Laptop,Electronics,online,Delhi,2025-04-30,3,Cash,0.2,Dua*****@gmail.com,98******88,successful,749999.8,2025-04
7589,1223,Alexander Paul,107,50000.0,Dining Table,Furniture,offline,Mumbai,2025-11-17,2,NetBanking,0.2,Ale*****@gmail.com,63******89,successful,99999.8,2025-11
7590,1559,Jason Johnson,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2026-04-06,4,Card,0.25,Jas*****@yahoo.com,97******10,successful,259999.75,2026-04
7591,1986,Steve White,102,70000.0,Phone,Electronics,offline,Hyderabad,2025-06-11,3,UPI,0.4,Ste*****@gmail.com,72******18,successful,209999.6,2025-06
7592,1964,Teresa Jordan,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2026-03-08,1,UPI,0.3,Ter*****@gmail.com,68******32,successful,14999.7,2026-03
7594,1740,Aaron Mitchell,103,1300.0,Shirt,Clothing,online,Hyderabad,2025-06-13,4,Cash,0.15,Aar*****@gmail.com,99******22,successful,5199.85,2025-06
7595,1443,Hailey Watson,108,15000.0,Mixer Grinder,Home,online,Bangalore,2025-08-18,2,UPI,0.4,Hai*****@outlook.com,85******65,successful,29999.6,2025-08
7596,1973,Joseph Martinez,109,65000.0,Refrigerator,Home,offline,Bangalore,2025-05-05,4,UPI,0.4,Jos*****@yahoo.com,78******21,successful,259999.6,2025-05
7597,1780,Christian Hammond,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,2025-05-03,3,NetBanking,0.15,Chr*****@outlook.com,97******88,successful,194999.85,2025-05
7598,1557,Henry Jones,106,,Sofa,Furniture,offline,Mumbai,2025-09-22,5,Cash,0.05,Hen*****@gmail.com,67******82,successful,,2025-09
7599,1091,Elaine Austin,106,80000.0,Sofa,Furniture,offline,Mumbai,2025-05-16,4,UPI,0.1,Ela*****@gmail.com,67******11,successful,319999.9,2025-05
7600,1010,Robert Jackson,107,50000.0,Dining Table,Furn,online,Hyderabad,2026-01-06,1,Card,0.15,Rob*****@gmail.com,72******14,successful,49999.85,2026-01
7602,1475,Jeremiah Jensen,102,70000.0,Phone,Elec,online,Delhi,2026-11-04,3,Cash,0.35,Jer*****@gmail.com,87******61,successful,209999.65,2026-11
7603,1651,Keith Baker,101,250000.0,Laptop,Electronics,offline,Hyderabad,2025-11-24,1,Card,0.05,Kei*****@yahoo.com,80******65,successful,249999.95,2025-11
7604,1972,Andrew Arroyo,106,80000.0,Sofa,Furniture,online,Delhi,2025-06-11,2,Card,0.15,And*****@outlook.com,84******68,successful,159999.85,2025-06
7605,1292,Cheryl Willis,109,65000.0,Refrigerator,Home,online,Chennai,2025-10-05,4,UPI,0.35,Che*****@gmail.com,61******54,successful,259999.65,2025-10
7606,1498,Karen Owens,103,1300.0,Shirt,Clothing,online,Delhi,2025-05-29,5,Cash,0.25,Kar*****@gmail.com,88******37,successful,6499.75,2025-05
7607,1897,Spencer Carpenter,110,45000.0,Microwave,Home Appliances,online,Delhi,2025-08-09,1,UPI,0.15,Spe*****@yahoo.com,76******21,successful,44999.85,2025-08
7608,1427,Sarah Williams,107,50000.0,Dining Table,Furn,online,Hyderabad,2025-09-04,1,Cash,0.15,Sar*****@gmail.com,82******38,successful,49999.85,2025-09
7609,1751,Jasmin Terry,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2025-06-29,2,NetBanking,0.35,Jas*****@gmail.com,64******65,successful,29999.65,2025-06
7610,1325,Jennifer Morgan,105,45000.0,Tv,Electronics,offline,Delhi,2025-08-30,2,Card,0.2,Jen*****@outlook.com,74******76,successful,89999.8,2025-08
7611,1638,Brendan Ayers,110,45000.0,Microwave,Home Appliances,online,Delhi,2026-02-09,4,NetBanking,0.1,Bre*****@gmail.com,78******55,successful,179999.9,2026-02
7612,1422,Holly Rivera,109,65000.0,Refrigerator,Home Appliances,online,Bangalore,2025-07-05,1,UPI,0.1,Hol*****@outlook.com,70******59,successful,64999.9,2025-07
7615,1955,Kimberly Smith,104,8000.0,Shoes,Cloth,online,Hyderabad,2025-07-15,4,NetBanking,0.05,Kim*****@gmail.com,86******11,successful,31999.95,2025-07
7616,1604,Melissa Mcpherson,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2025-07-09,3,Card,0.15,Mel*****@yahoo.com,77******81,successful,44999.85,2025-07
7617,1898,Thomas Levy,102,70000.0,Phone,Electronics,offline,Chennai,2026-02-27,3,Cash,0.15,Tho*****@gmail.com,61******13,successful,209999.85,2026-02
7618,1971,Ashley Daniels,110,45000.0,Microwave,Home Appliances,online,Chennai,2025-02-12,4,UPI,0.05,Ash*****@gmail.com,79******36,successful,179999.95,2025-02
7619,1417,Michael Wade,107,50000.0,Dining Table,Furniture,online,Chennai,2026-03-10,4,Cash,0.35,Mic*****@outlook.com,97******22,successful,199999.65,2026-03
7622,1406,Preston Baldwin,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2026-03-07,5,Card,0.4,Pre*****@gmail.com,94******49,successful,324999.6,2026-03
7623,1074,Justin Cooper,104,8000.0,Shoes,Clothing,online,Chennai,2026-10-01,4,NetBanking,0.25,Jus*****@gmail.com,90******53,successful,31999.75,2026-10
7625,1773,Timothy Contreras,105,45000.0,Tv,Elec,online,Chennai,2025-07-02,5,Cash,0.2,Tim*****@yahoo.com,61******95,successful,224999.8,2025-07
7626,1983,Tara David,105,45000.0,Tv,Electronics,online,Mumbai,2025-10-12,4,UPI,0.3,Tar*****@outlook.com,91******48,successful,179999.7,2025-10
7627,1094,Kathleen Davis,105,45000.0,Tv,Elec,offline,Delhi,2025-12-29,4,NetBanking,0.15,Kat*****@yahoo.com,90******77,successful,179999.85,2025-12
7629,1568,Lori Obrien,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2025-10-01,4,NetBanking,0.05,Lor*****@gmail.com,75******70,successful,259999.95,2025-10
7630,1223,Alexander Paul,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2025-09-20,5,Cash,0.2,Ale*****@gmail.com,63******89,successful,224999.8,2025-09
7631,1379,Anthony Howard,105,45000.0,Tv,Electronics,online,Delhi,2025-08-02,2,NetBanking,0.1,Ant*****@gmail.com,81******33,successful,89999.9,2025-08
7632,1837,Jennifer Thomas,102,70000.0,Phone,Electronics,online,Delhi,2025-08-24,3,NetBanking,0.1,Jen*****@gmail.com,60******33,successful,209999.9,2025-08
7634,1869,Jeffrey Moore,106,,Sofa,Furniture,online,Chennai,2026-02-07,2,Cash,0.15,Jef*****@gmail.com,61******10,successful,,2026-02
7635,1689,Christopher Stephens,103,1300.0,Shirt,Clothing,online,Mumbai,2025-04-26,3,UPI,0.1,Chr*****@gmail.com,64******84,successful,3899.9,2025-04
7636,1255,Kara Wong,103,1300.0,Shirt,Clothing,offline,Mumbai,2025-09-11,4,UPI,0.3,Kar*****@gmail.com,81******49,successful,5199.7,2025-09
7639,1413,Emily Hinton,101,250000.0,Laptop,Electronics,online,Delhi,2025-10-26,1,NetBanking,0.05,Emi*****@yahoo.com,80******89,successful,249999.95,2025-10
7642,1453,Tanner Smith,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2025-09-20,5,UPI,0.1,Tan*****@outlook.com,79******25,successful,324999.9,2025-09
7643,1079,Jeffrey Jones,106,80000.0,Sofa,Furniture,offline,Mumbai,2025-12-22,2,Card,0.2,Jef*****@outlook.com,75******47,successful,159999.8,2025-12
7644,1046,Stephanie Bell,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2026-03-05,4,NetBanking,0.3,Ste*****@yahoo.com,67******42,successful,59999.7,2026-03
7645,1209,Jenna Moses,103,1300.0,Shirt,Clothing,online,Mumbai,2025-12-30,3,Cash,0.3,Jen*****@outlook.com,99******01,successful,3899.7,2025-12
7646,1901,Michael Harrison,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2025-04-27,2,UPI,0.3,Mic*****@yahoo.com,88******36,successful,99999.7,2025-04
7647,1944,Jodi Gray,107,50000.0,Dining Table,Furniture,online,Chennai,2026-04-06,3,UPI,0.35,Jod*****@gmail.com,65******36,successful,149999.65,2026-04
7648,1357,Justin Cooper,102,70000.0,Phone,Elec,offline,Mumbai,2026-02-03,3,Cash,0.1,Jus*****@gmail.com,67******25,successful,209999.9,2026-02
7650,1926,David Johnson,106,80000.0,Sofa,Furniture,online,Bangalore,2026-01-12,1,UPI,0.4,Dav*****@gmail.com,64******88,successful,79999.6,2026-01
7651,1222,Vincent Shannon,107,50000.0,Dining Table,Furniture,online,Delhi,2025-10-27,2,Card,0.4,Vin*****@gmail.com,81******94,successful,99999.6,2025-10
7652,1263,Morgan Daniel,106,,Sofa,Furniture,offline,Chennai,2026-04-02,3,UPI,0.35,Mor*****@outlook.com,73******48,successful,,2026-04
7654,1545,Jesse Hopkins,109,65000.0,Refrigerator,Home,offline,Bangalore,2025-10-26,5,NetBanking,0.4,Jes*****@gmail.com,69******68,successful,324999.6,2025-10
7655,1065,Daniel Hughes,104,8000.0,Shoes,Clothing,offline,Chennai,2025-07-08,1,Cash,0.05,Dan*****@outlook.com,60******72,successful,7999.95,2025-07
7656,1930,Angie Landry,110,,Microwave,Home Appliances,online,Mumbai,2025-08-08,4,UPI,0.35,Ang*****@outlook.com,63******70,successful,,2025-08
7657,1881,David Stevens,101,250000.0,Laptop,Electronics,online,Mumbai,2026-01-30,2,UPI,0.25,Dav*****@yahoo.com,81******76,successful,499999.75,2026-01
7658,1406,Preston Baldwin,106,80000.0,Sofa,Furniture,online,Delhi,2025-07-01,4,Cash,0.25,Pre*****@gmail.com,94******49,successful,319999.75,2025-07
7659,1219,Sarah Walsh,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2026-02-23,3,Card,0.4,Sar*****@gmail.com,79******70,successful,44999.6,2026-02
7660,1648,David Martin,104,8000.0,Shoes,Clothing,offline,Delhi,2025-11-18,4,Cash,0.2,Dav*****@outlook.com,80******20,successful,31999.8,2025-11
7661,1948,Jerry Campbell,107,,Dining Table,Furniture,online,Delhi,2025-10-02,3,UPI,0.05,Jer*****@outlook.com,65******67,successful,,2025-10
7662,1279,Martin Bass,105,45000.0,Tv,Electronics,offline,Chennai,2025-05-11,4,NetBanking,0.4,Mar*****@gmail.com,88******62,successful,179999.6,2025-05
7664,1669,Crystal Vincent,106,80000.0,Sofa,Furniture,offline,Delhi,2025-07-19,5,UPI,0.35,Cry*****@gmail.com,82******97,successful,399999.65,2025-07
7665,1060,John Barron,103,1300.0,Shirt,Clothing,offline,Mumbai,2025-02-11,2,NetBanking,0.35,Joh*****@outlook.com,85******62,successful,2599.65,2025-02
7667,1240,Mark Reyes,103,1300.0,Shirt,Cloth,offline,Bangalore,2025-10-30,1,Cash,0.2,Mar*****@yahoo.com,84******66,successful,1299.8,2025-10
7668,1855,Andrew Coleman,101,250000.0,Laptop,Elec,offline,Chennai,2025-11-12,4,Cash,0.35,And*****@gmail.com,76******24,successful,999999.65,2025-11
7669,1876,Bonnie Cole,103,1300.0,Shirt,Cloth,online,Bangalore,2025-06-22,1,Cash,0.1,Bon*****@gmail.com,88******23,successful,1299.9,2025-06
7670,1812,Duane Lawrence,109,65000.0,Refrigerator,Home,online,Delhi,2026-01-07,1,Cash,0.25,Dua*****@gmail.com,98******88,successful,64999.75,2026-01
7672,1274,Mark Castro,105,45000.0,Tv,Elec,offline,Mumbai,2025-06-08,3,UPI,0.4,Mar*****@outlook.com,94******62,successful,134999.6,2025-06
7673,1086,Samuel George,102,70000.0,Phone,Electronics,online,Delhi,2025-11-22,5,UPI,0.05,Sam*****@yahoo.com,82******95,successful,349999.95,2025-11
7674,1919,Joseph Bauer,106,80000.0,Sofa,Furn,offline,Delhi,2025-11-08,4,NetBanking,0.1,Jos*****@outlook.com,67******14,successful,319999.9,2025-11
7676,1739,Thomas Gutierrez,107,50000.0,Dining Table,Furn,offline,Hyderabad,2025-12-19,3,UPI,0.15,Tho*****@yahoo.com,63******11,successful,149999.85,2025-12
7677,1063,Renee Liu,105,45000.0,Tv,Elec,online,Delhi,2025-10-13,4,NetBanking,0.35,Ren*****@outlook.com,91******61,successful,179999.65,2025-10
7678,1375,Kevin Rodriguez,107,50000.0,Dining Table,Furniture,online,Bangalore,2025-07-06,1,Card,0.15,Kev*****@gmail.com,79******37,successful,49999.85,2025-07
7680,1991,Erica Daniel,106,,Sofa,Furniture,online,Chennai,2025-11-09,3,NetBanking,0.35,Eri*****@gmail.com,81******95,successful,,2025-11
7681,1222,Vincent Shannon,107,50000.0,Dining Table,Furniture,online,Delhi,2026-01-04,3,NetBanking,0.35,Vin*****@gmail.com,81******94,successful,149999.65,2026-01
7682,1302,Stephanie Martin,105,45000.0,Tv,Electronics,online,Chennai,2025-12-01,2,Card,0.05,Ste*****@yahoo.com,64******10,successful,89999.95,2025-12
7683,1750,Anita Mclean,106,80000.0,Sofa,Furniture,online,Chennai,2026-10-03,3,UPI,0.3,Ani*****@gmail.com,92******17,successful,239999.7,2026-10
7685,1801,Nicole Rogers,107,50000.0,Dining Table,Furniture,online,Chennai,2025-09-12,3,Cash,0.25,Nic*****@gmail.com,80******92,successful,149999.75,2025-09
7686,1865,Alicia Jackson,110,45000.0,Microwave,Home Appliances,online,Bangalore,2026-03-24,4,NetBanking,0.15,Ali*****@outlook.com,88******40,successful,179999.85,2026-03
7687,1713,Carolyn Sanchez,103,,Shirt,Cloth,online,Mumbai,2025-08-30,2,Card,0.35,Car*****@outlook.com,76******68,successful,,2025-08
7688,1927,Amy Contreras,102,70000.0,Phone,Electronics,offline,Hyderabad,2025-05-26,4,Card,0.4,Amy*****@yahoo.com,80******73,successful,279999.6,2025-05
7689,1931,Amy Mccall,107,,Dining Table,Furniture,online,Bangalore,2025-04-23,2,UPI,0.35,Amy*****@gmail.com,75******53,successful,,2025-04
7690,1619,Jon Perry,101,,Laptop,Electronics,offline,Chennai,2025-05-23,1,Card,0.35,Jon*****@yahoo.com,76******02,successful,,2025-05
7691,1079,Jeffrey Jones,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2025-12-07,4,Cash,0.3,Jef*****@outlook.com,75******47,successful,59999.7,2025-12
7693,1626,Luke Martin,108,15000.0,Mixer Grinder,Home Appliances,offline,Chennai,2026-03-22,2,NetBanking,0.1,Luk*****@outlook.com,92******87,successful,29999.9,2026-03
7695,1518,Janet Norman,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2025-05-23,2,Cash,0.25,Jan*****@outlook.com,66******39,successful,99999.75,2025-05
7696,1560,Julie Williams,102,70000.0,Phone,Elec,offline,Mumbai,2025-01-05,3,Card,0.4,Jul*****@gmail.com,75******36,successful,209999.6,2025-01
